home_game_id,home_season,home_week,home_game_date,home_team_name,home_opponent,home_points_scored,home_points_allowed,home_close_game_epa_per_play,home_close_game_def_epa_per_play,home_conference,home_sp_rating,home_close_game_def_play_count,home_close_game_play_count,home_game_script,home_game_script_avg_margin,home_tier,home_home_team,home_away_team,home_side,home_conference_game_number,home_conference_game_bucket,away_game_id,away_season,away_week,away_game_date,away_team_name,away_opponent,away_points_scored,away_points_allowed,away_close_game_epa_per_play,away_close_game_def_epa_per_play,away_conference,away_sp_rating,away_close_game_def_play_count,away_close_game_play_count,away_game_script,away_game_script_avg_margin,away_tier,away_home_team,away_away_team,away_side,away_conference_game_number,away_conference_game_bucket,game_id,season,week,game_date,home_team,away_team,point_differential,total_points,close_game_epa_delta,close_game_def_epa_delta,sp_rating_delta,tier_matchup,analysis_tier,trajectory_bucket,close_game_def_play_count_delta,close_game_def_play_count_abs_delta,close_game_def_play_count_sum,close_game_play_count_delta,close_game_play_count_abs_delta,close_game_play_count_sum,game_script_avg_margin_delta,game_script_avg_margin_abs_delta,game_script_avg_margin_sum,game_script_matchup,game_script_same
401520380,2023,11,2023-11-11,Arkansas,Auburn,10.0,48.0,-0.09844095348837209,0.4116360535714286,SEC,3.5,56.0,43.0,large_deficit,-24.08108108108108,P4,Arkansas,Auburn,home,7,conf_games_5_8,401520380,2023,11,2023-11-11,Auburn,Arkansas,48.0,10.0,0.4116360535714286,-0.09844095348837209,SEC,7.6,43.0,56.0,dominant,24.564356435643564,P4,Arkansas,Auburn,away,7,conf_games_5_8,401520380,2023,11,2023-11-11,Arkansas,Auburn,-38.0,58.0,-0.5100770070598006,0.5100770070598006,-4.1,P4_vs_P4,P4,conf_games_5_8,13.0,13.0,99.0,-13.0,13.0,99.0,-48.64543751672464,48.64543751672464,0.4832753545624833,large_deficit_vs_dominant,0
401520426,2023,13,2023-11-24,Arkansas,Missouri,14.0,48.0,-0.12094740625,0.2631169137931034,SEC,3.5,58.0,32.0,large_deficit,-25.38095238095238,P4,Arkansas,Missouri,home,8,conf_games_5_8,401520426,2023,13,2023-11-24,Missouri,Arkansas,48.0,14.0,0.2631169137931034,-0.12094740625,SEC,19.3,32.0,58.0,comfortable,16.48,P4,Arkansas,Missouri,away,8,conf_games_5_8,401520426,2023,13,2023-11-24,Arkansas,Missouri,-34.0,62.0,-0.3840643200431034,0.3840643200431034,-15.8,P4_vs_P4,P4,conf_games_5_8,26.0,26.0,90.0,-26.0,26.0,90.0,-41.860952380952384,41.860952380952384,-8.90095238095238,large_deficit_vs_comfortable,0
401628379,2024,6,2024-10-05,Arkansas,Tennessee,19.0,14.0,0.15341366216216215,0.16145458461538462,SEC,11.0,65.0,74.0,competitive,-0.5263157894736842,P4,Arkansas,Tennessee,home,3,conf_games_2_4,401628379,2024,6,2024-10-05,Tennessee,Arkansas,14.0,19.0,0.16145458461538462,0.15341366216216215,SEC,22.0,74.0,65.0,competitive,-0.7142857142857143,P4,Arkansas,Tennessee,away,2,conf_games_2_4,401628379,2024,6,2024-10-05,Arkansas,Tennessee,5.0,33.0,-0.008040922453222465,0.008040922453222465,-11.0,P4_vs_P4,P4,conf_games_2_4,-9.0,9.0,139.0,9.0,9.0,139.0,0.18796992481203012,0.18796992481203012,-1.2406015037593985,competitive_vs_competitive,1
401628392,2024,8,2024-10-19,Arkansas,LSU,10.0,34.0,0.1245292,0.2134595352112676,SEC,11.0,71.0,50.0,deficit,-11.292307692307693,P4,Arkansas,LSU,home,4,conf_games_2_4,401628392,2024,8,2024-10-19,LSU,Arkansas,34.0,10.0,0.2134595352112676,0.1245292,SEC,15.9,50.0,71.0,comfortable,10.132743362831858,P4,Arkansas,LSU,away,3,conf_games_2_4,401628392,2024,8,2024-10-19,Arkansas,LSU,-24.0,44.0,-0.08893033521126759,0.08893033521126759,-4.9,P4_vs_P4,P4,conf_games_2_4,21.0,21.0,121.0,-21.0,21.0,121.0,-21.42505105513955,21.42505105513955,-1.1595643294758347,deficit_vs_comfortable,0
401628406,2024,10,2024-11-02,Arkansas,Ole Miss,31.0,63.0,0.278860152173913,0.5674833220338983,SEC,11.0,59.0,46.0,large_deficit,-21.581632653061224,P4,Arkansas,Ole Miss,home,6,conf_games_5_8,401628406,2024,10,2024-11-02,Ole Miss,Arkansas,63.0,31.0,0.5674833220338983,0.278860152173913,SEC,27.9,46.0,59.0,comfortable,19.22429906542056,P4,Arkansas,Ole Miss,away,5,conf_games_5_8,401628406,2024,10,2024-11-02,Arkansas,Ole Miss,-32.0,94.0,-0.28862316985998526,0.28862316985998526,-16.9,P4_vs_P4,P4,conf_games_5_8,13.0,13.0,105.0,-13.0,13.0,105.0,-40.80593171848179,40.80593171848179,-2.357333587640664,large_deficit_vs_comfortable,0
401628419,2024,12,2024-11-16,Arkansas,Texas,10.0,20.0,-0.0008402372881355933,0.051810356164383564,SEC,11.0,73.0,59.0,competitive,-8.16,P4,Arkansas,Texas,home,7,conf_games_5_8,401628419,2024,12,2024-11-16,Texas,Arkansas,20.0,10.0,0.051810356164383564,-0.0008402372881355933,SEC,24.1,59.0,73.0,competitive,7.2631578947368425,P4,Arkansas,Texas,away,6,conf_games_5_8,401628419,2024,12,2024-11-16,Arkansas,Texas,-10.0,30.0,-0.05265059345251916,0.05265059345251916,-13.100000000000001,P4_vs_P4,P4,conf_games_5_8,14.0,14.0,132.0,-14.0,14.0,132.0,-15.423157894736843,15.423157894736843,-0.8968421052631577,competitive_vs_competitive,1
401426340,2022,5,2022-10-01,Arkansas State,UL Monroe,45.0,28.0,0.282351014084507,0.24567317391304347,Sun Belt,-13.0,46.0,71.0,competitive,6.25,G5,Arkansas State,UL Monroe,home,2,conf_games_2_4,401426340,2022,5,2022-10-01,UL Monroe,Arkansas State,28.0,45.0,0.24567317391304347,0.282351014084507,Sun Belt,-15.7,71.0,46.0,deficit,-13.987012987012987,G5,Arkansas State,UL Monroe,away,2,conf_games_2_4,401426340,2022,5,2022-10-01,Arkansas State,UL Monroe,17.0,73.0,0.036677840171463555,-0.036677840171463555,2.6999999999999993,G5_vs_G5,G5,conf_games_2_4,-25.0,25.0,117.0,25.0,25.0,117.0,20.23701298701299,20.23701298701299,-7.737012987012987,competitive_vs_deficit,0
401426343,2022,6,2022-10-08,Arkansas State,James Madison,20.0,42.0,0.09044548076923077,0.472757925,Sun Belt,-13.0,80.0,52.0,competitive,-6.712328767123288,G5,Arkansas State,James Madison,home,3,conf_games_2_4,401426343,2022,6,2022-10-08,James Madison,Arkansas State,42.0,20.0,0.472757925,0.09044548076923077,Sun Belt,6.5,52.0,80.0,competitive,6.598039215686274,G5,Arkansas State,James Madison,away,3,conf_games_2_4,401426343,2022,6,2022-10-08,Arkansas State,James Madison,-22.0,62.0,-0.38231244423076927,0.38231244423076927,-19.5,G5_vs_G5,G5,conf_games_2_4,28.0,28.0,132.0,-28.0,28.0,132.0,-13.310367982809563,13.310367982809563,-0.11428955143701369,competitive_vs_competitive,1
401426363,2022,9,2022-10-29,Arkansas State,South Alabama,3.0,31.0,-0.33874515517241377,0.1604708028169014,Sun Belt,-13.0,71.0,58.0,deficit,-14.493506493506494,G5,Arkansas State,South Alabama,home,6,conf_games_5_8,401426363,2022,9,2022-10-29,South Alabama,Arkansas State,31.0,3.0,0.1604708028169014,-0.33874515517241377,Sun Belt,10.8,58.0,71.0,comfortable,13.48936170212766,G5,Arkansas State,South Alabama,away,4,conf_games_2_4,401426363,2022,9,2022-10-29,Arkansas State,South Alabama,-28.0,34.0,-0.4992159579893152,0.4992159579893152,-23.8,G5_vs_G5,G5,mixed_trajectory,13.0,13.0,129.0,-13.0,13.0,129.0,-27.982868195634154,27.982868195634154,-1.0041447913788346,deficit_vs_comfortable,0
401426384,2022,13,2022-11-26,Arkansas State,Troy,19.0,48.0,-0.13779755,0.29149596825396823,Sun Belt,-13.0,63.0,60.0,competitive,-3.126582278481013,G5,Arkansas State,Troy,home,8,conf_games_5_8,401426384,2022,13,2022-11-26,Troy,Arkansas State,48.0,19.0,0.29149596825396823,-0.13779755,Sun Belt,8.1,60.0,63.0,competitive,1.7439024390243902,G5,Arkansas State,Troy,away,8,conf_games_5_8,401426384,2022,13,2022-11-26,Arkansas State,Troy,-29.0,67.0,-0.4292935182539682,0.4292935182539682,-21.1,G5_vs_G5,G5,conf_games_5_8,3.0,3.0,123.0,-3.0,3.0,123.0,-4.870484717505403,4.870484717505403,-1.3826798394566227,competitive_vs_competitive,1
401531874,2023,4,2023-09-23,Arkansas State,Southern Miss,44.0,37.0,0.23366863076923078,0.34258037142857145,Sun Belt,-6.3,70.0,65.0,competitive,4.197802197802198,G5,Arkansas State,Southern Miss,home,1,conf_game_1,401531874,2023,4,2023-09-23,Southern Miss,Arkansas State,37.0,44.0,0.34258037142857145,0.23366863076923078,Sun Belt,-14.4,65.0,70.0,competitive,-5.836956521739131,G5,Arkansas State,Southern Miss,away,1,conf_game_1,401531874,2023,4,2023-09-23,Arkansas State,Southern Miss,7.0,81.0,-0.10891174065934067,0.10891174065934067,8.100000000000001,G5_vs_G5,G5,conf_game_1,5.0,5.0,135.0,-5.0,5.0,135.0,10.03475871954133,10.03475871954133,-1.6391543239369328,competitive_vs_competitive,1
401531896,2023,8,2023-10-21,Arkansas State,Coastal Carolina,17.0,27.0,0.1504888448275862,0.24375564788732396,Sun Belt,-6.3,71.0,58.0,competitive,-6.843373493975903,G5,Arkansas State,Coastal Carolina,home,3,conf_games_2_4,401531896,2023,8,2023-10-21,Coastal Carolina,Arkansas State,27.0,17.0,0.24375564788732396,0.1504888448275862,Sun Belt,-1.2,58.0,71.0,competitive,6.773584905660377,G5,Arkansas State,Coastal Carolina,away,4,conf_games_2_4,401531896,2023,8,2023-10-21,Arkansas State,Coastal Carolina,-10.0,44.0,-0.09326680305973775,0.09326680305973775,-5.1,G5_vs_G5,G5,conf_games_2_4,13.0,13.0,129.0,-13.0,13.0,129.0,-13.616958399636282,13.616958399636282,-0.06978858831552603,competitive_vs_competitive,1
401531908,2023,10,2023-11-04,Arkansas State,Louisiana,37.0,17.0,0.2597715875,0.040546229508196724,Sun Belt,-6.3,61.0,80.0,competitive,7.009009009009009,G5,Arkansas State,Louisiana,home,5,conf_games_5_8,401531908,2023,10,2023-11-04,Louisiana,Arkansas State,17.0,37.0,0.040546229508196724,0.2597715875,Sun Belt,0.4,80.0,61.0,deficit,-9.74712643678161,G5,Arkansas State,Louisiana,away,5,conf_games_5_8,401531908,2023,10,2023-11-04,Arkansas State,Louisiana,20.0,54.0,0.2192253579918033,-0.2192253579918033,-6.7,G5_vs_G5,G5,conf_games_5_8,-19.0,19.0,141.0,19.0,19.0,141.0,16.75613544579062,16.75613544579062,-2.7381174277726004,competitive_vs_deficit,0
401531919,2023,12,2023-11-18,Arkansas State,Texas State,77.0,31.0,0.703890829787234,0.3086530943396226,Sun Belt,-6.3,53.0,47.0,comfortable,13.988505747126437,G5,Arkansas State,Texas State,home,7,conf_games_5_8,401531919,2023,12,2023-11-18,Texas State,Arkansas State,31.0,77.0,0.3086530943396226,0.703890829787234,Sun Belt,-1.6,47.0,53.0,large_deficit,-22.267857142857142,G5,Arkansas State,Texas State,away,7,conf_games_5_8,401531919,2023,12,2023-11-18,Arkansas State,Texas State,46.0,108.0,0.3952377354476114,-0.3952377354476114,-4.699999999999999,G5_vs_G5,G5,conf_games_5_8,6.0,6.0,100.0,-6.0,6.0,100.0,36.25636288998358,36.25636288998358,-8.279351395730705,comfortable_vs_large_deficit,0
401643800,2024,6,2024-10-05,Arkansas State,South Alabama,18.0,16.0,0.18844004411764706,0.23071375,Sun Belt,-9.9,68.0,68.0,competitive,1.55,G5,Arkansas State,South Alabama,home,1,conf_game_1,401643800,2024,6,2024-10-05,South Alabama,Arkansas State,16.0,18.0,0.23071375,0.18844004411764706,Sun Belt,2.8,68.0,68.0,competitive,-2.7010309278350517,G5,Arkansas State,South Alabama,away,2,conf_games_2_4,401643800,2024,6,2024-10-05,Arkansas State,South Alabama,2.0,34.0,-0.042273705882352935,0.042273705882352935,-12.7,G5_vs_G5,G5,mixed_trajectory,0.0,0.0,136.0,0.0,0.0,136.0,4.2510309278350515,4.2510309278350515,-1.1510309278350517,competitive_vs_competitive,1
401643818,2024,9,2024-10-26,Arkansas State,Troy,34.0,31.0,0.2491875061728395,0.25470057142857144,Sun Belt,-9.9,70.0,81.0,competitive,5.990909090909091,G5,Arkansas State,Troy,home,4,conf_games_2_4,401643818,2024,9,2024-10-26,Troy,Arkansas State,31.0,34.0,0.25470057142857144,0.2491875061728395,Sun Belt,-6.6,81.0,70.0,competitive,-8.696969696969697,G5,Arkansas State,Troy,away,4,conf_games_2_4,401643818,2024,9,2024-10-26,Arkansas State,Troy,3.0,65.0,-0.005513065255731947,0.005513065255731947,-3.3000000000000007,G5_vs_G5,G5,conf_games_2_4,-11.0,11.0,151.0,11.0,11.0,151.0,14.687878787878788,14.687878787878788,-2.706060606060606,competitive_vs_competitive,1
401643839,2024,13,2024-11-23,Arkansas State,UL Monroe,28.0,21.0,0.24867071428571427,0.14879827586206898,Sun Belt,-9.9,58.0,63.0,competitive,1.4157303370786516,G5,Arkansas State,UL Monroe,home,7,conf_games_5_8,401643839,2024,13,2024-11-23,UL Monroe,Arkansas State,21.0,28.0,0.14879827586206898,0.24867071428571427,Sun Belt,-16.7,63.0,58.0,competitive,-3.926829268292683,G5,Arkansas State,UL Monroe,away,7,conf_games_5_8,401643839,2024,13,2024-11-23,Arkansas State,UL Monroe,7.0,49.0,0.0998724384236453,-0.0998724384236453,6.799999999999999,G5_vs_G5,G5,conf_games_5_8,-5.0,5.0,121.0,5.0,5.0,121.0,5.342559605371335,5.342559605371335,-2.5110989312140313,competitive_vs_competitive,1
401643847,2024,14,2024-11-30,Arkansas State,Old Dominion,32.0,40.0,0.15117975675675677,0.4833153333333333,Sun Belt,-9.9,63.0,74.0,deficit,-10.666666666666666,G5,Arkansas State,Old Dominion,home,8,conf_games_5_8,401643847,2024,14,2024-11-30,Old Dominion,Arkansas State,40.0,32.0,0.4833153333333333,0.15117975675675677,Sun Belt,-6.0,74.0,63.0,competitive,8.852631578947369,G5,Arkansas State,Old Dominion,away,8,conf_games_5_8,401643847,2024,14,2024-11-30,Arkansas State,Old Dominion,-8.0,72.0,-0.33213557657657655,0.33213557657657655,-3.9000000000000004,G5_vs_G5,G5,conf_games_5_8,-11.0,11.0,137.0,11.0,11.0,137.0,-19.519298245614035,19.519298245614035,-1.8140350877192972,deficit_vs_competitive,0
401645328,2024,4,2024-09-21,Army,Rice,37.0,14.0,0.23428571698113207,0.14495573529411765,American Athletic,9.2,34.0,53.0,comfortable,18.14864864864865,G5,Army,Rice,home,2,conf_games_2_4,401645328,2024,4,2024-09-21,Rice,Army,14.0,37.0,0.14495573529411765,0.23428571698113207,American Athletic,-11.4,53.0,34.0,large_deficit,-23.476923076923075,G5,Army,Rice,away,1,conf_game_1,401645328,2024,4,2024-09-21,Army,Rice,23.0,51.0,0.08932998168701442,-0.08932998168701442,20.6,G5_vs_G5,G5,mixed_trajectory,-19.0,19.0,87.0,19.0,19.0,87.0,41.625571725571724,41.625571725571724,-5.328274428274426,comfortable_vs_large_deficit,0
401645342,2024,7,2024-10-12,Army,UAB,44.0,10.0,0.4356636875,-0.025011013333333332,American Athletic,9.2,75.0,64.0,dominant,25.17699115044248,G5,Army,UAB,home,5,conf_games_5_8,401645342,2024,7,2024-10-12,UAB,Army,10.0,44.0,-0.025011013333333332,0.4356636875,American Athletic,-11.3,64.0,75.0,large_deficit,-24.151785714285715,G5,Army,UAB,away,3,conf_games_2_4,401645342,2024,7,2024-10-12,Army,UAB,34.0,54.0,0.46067470083333334,-0.46067470083333334,20.5,G5_vs_G5,G5,mixed_trajectory,11.0,11.0,139.0,-11.0,11.0,139.0,49.3287768647282,49.3287768647282,1.0252054361567637,dominant_vs_large_deficit,0
401645346,2024,8,2024-10-19,Army,East Carolina,45.0,28.0,0.464693,0.3250035510204082,American Athletic,9.2,49.0,65.0,comfortable,17.633333333333333,G5,Army,East Carolina,home,6,conf_games_5_8,401645346,2024,8,2024-10-19,East Carolina,Army,28.0,45.0,0.3250035510204082,0.464693,American Athletic,-1.0,65.0,49.0,large_deficit,-21.87012987012987,G5,Army,East Carolina,away,3,conf_games_2_4,401645346,2024,8,2024-10-19,Army,East Carolina,17.0,73.0,0.13968944897959185,-0.13968944897959185,10.2,G5_vs_G5,G5,mixed_trajectory,-16.0,16.0,114.0,16.0,16.0,114.0,39.5034632034632,39.5034632034632,-4.236796536796536,comfortable_vs_large_deficit,0
401645378,2024,14,2024-11-30,Army,UTSA,29.0,24.0,0.1636205844155844,0.2364092037037037,American Athletic,9.2,54.0,77.0,competitive,0.9494949494949495,G5,Army,UTSA,home,8,conf_games_5_8,401645378,2024,14,2024-11-30,UTSA,Army,24.0,29.0,0.2364092037037037,0.1636205844155844,American Athletic,2.2,77.0,54.0,competitive,-2.787878787878788,G5,Army,UTSA,away,8,conf_games_5_8,401645378,2024,14,2024-11-30,Army,UTSA,5.0,53.0,-0.07278861928811928,0.07278861928811928,6.999999999999999,G5_vs_G5,G5,conf_games_5_8,-23.0,23.0,131.0,23.0,23.0,131.0,3.7373737373737375,3.7373737373737375,-1.8383838383838387,competitive_vs_competitive,1
401673462,2024,15,2024-12-07,Army,Tulane,35.0,14.0,0.33824096551724137,0.20718843396226416,American Athletic,9.2,53.0,58.0,comfortable,13.904109589041095,G5,Army,Tulane,home,9,conf_games_9_12,401673462,2024,15,2024-12-07,Tulane,Army,14.0,35.0,0.20718843396226416,0.33824096551724137,American Athletic,5.7,58.0,53.0,deficit,-16.26153846153846,G5,Army,Tulane,away,9,conf_games_9_12,401673462,2024,15,2024-12-07,Army,Tulane,21.0,49.0,0.1310525315549772,-0.1310525315549772,3.499999999999999,G5_vs_G5,G5,conf_games_9_12,-5.0,5.0,111.0,5.0,5.0,111.0,30.165648050579556,30.165648050579556,-2.3574288724973655,comfortable_vs_deficit,0
401645383,2024,16,2024-12-14,Army,Navy,13.0,31.0,-0.05051526785714286,0.3227711272727273,American Athletic,9.2,55.0,56.0,deficit,-9.186666666666667,G5,Army,Navy,home,10,conf_games_9_12,401645383,2024,16,2024-12-14,Navy,Army,31.0,13.0,0.3227711272727273,-0.05051526785714286,American Athletic,3.5,56.0,55.0,competitive,9.028169014084506,G5,Army,Navy,away,9,conf_games_9_12,401645383,2024,16,2024-12-14,Army,Navy,-18.0,44.0,-0.37328639512987016,0.37328639512987016,5.699999999999999,G5_vs_G5,G5,conf_games_9_12,-1.0,1.0,111.0,1.0,1.0,111.0,-18.21483568075117,18.21483568075117,-0.1584976525821613,deficit_vs_competitive,0
401403894,2022,4,2022-09-24,Auburn,Missouri,17.0,14.0,0.022196539682539682,0.05153516393442623,SEC,5.1,61.0,63.0,competitive,2.2325581395348837,P4,Auburn,Missouri,home,1,conf_game_1,401403894,2022,4,2022-09-24,Missouri,Auburn,14.0,17.0,0.05153516393442623,0.022196539682539682,SEC,8.1,63.0,61.0,competitive,-4.206521739130435,P4,Auburn,Missouri,away,1,conf_game_1,401403894,2022,4,2022-09-24,Auburn,Missouri,3.0,31.0,-0.02933862425188655,0.02933862425188655,-3.0,P4_vs_P4,P4,conf_game_1,-2.0,2.0,124.0,2.0,2.0,124.0,6.439079878665318,6.439079878665318,-1.973963599595551,competitive_vs_competitive,1
401403903,2022,5,2022-10-01,Auburn,LSU,17.0,21.0,0.10647287142857143,-0.03298730666666667,SEC,5.1,75.0,70.0,competitive,4.166666666666667,P4,Auburn,LSU,home,2,conf_games_2_4,401403903,2022,5,2022-10-01,LSU,Auburn,21.0,17.0,-0.03298730666666667,0.10647287142857143,SEC,16.2,70.0,75.0,competitive,-4.693069306930693,P4,Auburn,LSU,away,2,conf_games_2_4,401403903,2022,5,2022-10-01,Auburn,LSU,-4.0,38.0,0.13946017809523809,-0.13946017809523809,-11.1,P4_vs_P4,P4,conf_games_2_4,5.0,5.0,145.0,-5.0,5.0,145.0,8.85973597359736,8.85973597359736,-0.5264026402640258,competitive_vs_competitive,1
401403927,2022,9,2022-10-29,Auburn,Arkansas,27.0,41.0,0.267976676056338,0.4232916231884058,SEC,5.1,69.0,71.0,competitive,-8.924731182795698,P4,Auburn,Arkansas,home,5,conf_games_5_8,401403927,2022,9,2022-10-29,Arkansas,Auburn,41.0,27.0,0.4232916231884058,0.267976676056338,SEC,12.0,71.0,69.0,competitive,8.689320388349515,P4,Auburn,Arkansas,away,5,conf_games_5_8,401403927,2022,9,2022-10-29,Auburn,Arkansas,-14.0,68.0,-0.15531494713206778,0.15531494713206778,-6.9,P4_vs_P4,P4,conf_games_5_8,-2.0,2.0,140.0,2.0,2.0,140.0,-17.61405157114521,17.61405157114521,-0.2354107944461834,competitive_vs_competitive,1
401403940,2022,11,2022-11-13,Auburn,Texas A&M,13.0,10.0,-0.007708820895522388,-0.08321483050847457,SEC,5.1,59.0,67.0,competitive,5.688172043010753,P4,Auburn,Texas A&M,home,7,conf_games_5_8,401403940,2022,11,2022-11-13,Texas A&M,Auburn,10.0,13.0,-0.08321483050847457,-0.007708820895522388,SEC,9.1,67.0,59.0,competitive,-6.129411764705883,P4,Auburn,Texas A&M,away,7,conf_games_5_8,401403940,2022,11,2022-11-13,Auburn,Texas A&M,3.0,23.0,0.07550600961295219,-0.07550600961295219,-4.0,P4_vs_P4,P4,conf_games_5_8,-8.0,8.0,126.0,8.0,8.0,126.0,11.817583807716636,11.817583807716636,-0.4412397216951298,competitive_vs_competitive,1
401520280,2023,5,2023-09-30,Auburn,Georgia,20.0,27.0,0.04177334375,0.2880519523809524,SEC,7.6,63.0,64.0,competitive,0.7976190476190477,P4,Auburn,Georgia,home,2,conf_games_2_4,401520280,2023,5,2023-09-30,Georgia,Auburn,27.0,20.0,0.2880519523809524,0.04177334375,SEC,31.2,64.0,63.0,competitive,-2.8375,P4,Auburn,Georgia,away,2,conf_games_2_4,401520280,2023,5,2023-09-30,Auburn,Georgia,-7.0,47.0,-0.24627860863095238,0.24627860863095238,-23.6,P4_vs_P4,P4,conf_games_2_4,-1.0,1.0,127.0,1.0,1.0,127.0,3.635119047619048,3.635119047619048,-2.039880952380952,competitive_vs_competitive,1
401520335,2023,8,2023-10-21,Auburn,Ole Miss,21.0,28.0,0.027324857142857144,0.13901086301369864,SEC,7.6,73.0,56.0,competitive,-5.133333333333333,P4,Auburn,Ole Miss,home,4,conf_games_2_4,401520335,2023,8,2023-10-21,Ole Miss,Auburn,28.0,21.0,0.13901086301369864,0.027324857142857144,SEC,18.4,56.0,73.0,competitive,2.7857142857142856,P4,Auburn,Ole Miss,away,4,conf_games_2_4,401520335,2023,8,2023-10-21,Auburn,Ole Miss,-7.0,49.0,-0.11168600587084149,0.11168600587084149,-10.799999999999999,P4_vs_P4,P4,conf_games_2_4,17.0,17.0,129.0,-17.0,17.0,129.0,-7.9190476190476184,7.9190476190476184,-2.3476190476190473,competitive_vs_competitive,1
401520350,2023,9,2023-10-28,Auburn,Mississippi State,27.0,13.0,0.3387502258064516,0.001131560606060606,SEC,7.6,66.0,62.0,comfortable,12.269662921348315,P4,Auburn,Mississippi State,home,5,conf_games_5_8,401520350,2023,9,2023-10-28,Mississippi State,Auburn,13.0,27.0,0.001131560606060606,0.3387502258064516,SEC,0.5,62.0,66.0,deficit,-14.261904761904763,P4,Auburn,Mississippi State,away,5,conf_games_5_8,401520350,2023,9,2023-10-28,Auburn,Mississippi State,14.0,40.0,0.33761866520039097,-0.33761866520039097,7.1,P4_vs_P4,P4,conf_games_5_8,4.0,4.0,128.0,-4.0,4.0,128.0,26.53156768325308,26.53156768325308,-1.9922418405564475,comfortable_vs_deficit,0
401520427,2023,13,2023-11-25,Auburn,Alabama,24.0,27.0,0.24342687931034482,0.36413390625,SEC,7.6,64.0,58.0,competitive,-1.4125,P4,Auburn,Alabama,home,8,conf_games_5_8,401520427,2023,13,2023-11-25,Alabama,Auburn,27.0,24.0,0.36413390625,0.24342687931034482,SEC,23.1,58.0,64.0,competitive,0.8409090909090909,P4,Auburn,Alabama,away,8,conf_games_5_8,401520427,2023,13,2023-11-25,Auburn,Alabama,-3.0,51.0,-0.12070702693965515,0.12070702693965515,-15.500000000000002,P4_vs_P4,P4,conf_games_5_8,6.0,6.0,122.0,-6.0,6.0,122.0,-2.253409090909091,2.253409090909091,-0.5715909090909091,competitive_vs_competitive,1
401628363,2024,4,2024-09-21,Auburn,Arkansas,14.0,24.0,0.06226262295081967,0.05210037804878049,SEC,9.5,82.0,61.0,competitive,-6.625,P4,Auburn,Arkansas,home,1,conf_game_1,401628363,2024,4,2024-09-21,Arkansas,Auburn,24.0,14.0,0.05210037804878049,0.06226262295081967,SEC,11.0,61.0,82.0,competitive,4.59433962264151,P4,Auburn,Arkansas,away,1,conf_game_1,401628363,2024,4,2024-09-21,Auburn,Arkansas,-10.0,38.0,0.01016224490203918,-0.01016224490203918,-1.5,P4_vs_P4,P4,conf_game_1,21.0,21.0,143.0,-21.0,21.0,143.0,-11.21933962264151,11.21933962264151,-2.0306603773584904,competitive_vs_competitive,1
401628375,2024,5,2024-09-28,Auburn,Oklahoma,21.0,27.0,0.11885444,0.18632112765957448,SEC,9.5,47.0,75.0,competitive,1.3645833333333333,P4,Auburn,Oklahoma,home,2,conf_games_2_4,401628375,2024,5,2024-09-28,Oklahoma,Auburn,27.0,21.0,0.18632112765957448,0.11885444,SEC,9.5,75.0,47.0,competitive,-2.5416666666666665,P4,Auburn,Oklahoma,away,2,conf_games_2_4,401628375,2024,5,2024-09-28,Auburn,Oklahoma,-6.0,48.0,-0.06746668765957448,0.06746668765957448,0.0,P4_vs_P4,P4,conf_games_2_4,-28.0,28.0,122.0,28.0,28.0,122.0,3.90625,3.90625,-1.1770833333333333,competitive_vs_competitive,1
401628407,2024,10,2024-11-02,Auburn,Vanderbilt,7.0,17.0,0.105123,-0.030028836065573772,SEC,9.5,61.0,58.0,competitive,-3.2837837837837838,P4,Auburn,Vanderbilt,home,6,conf_games_5_8,401628407,2024,10,2024-11-02,Vanderbilt,Auburn,17.0,7.0,-0.030028836065573772,0.105123,SEC,4.9,58.0,61.0,competitive,2.5681818181818183,P4,Auburn,Vanderbilt,away,5,conf_games_5_8,401628407,2024,10,2024-11-02,Auburn,Vanderbilt,-10.0,24.0,0.13515183606557377,-0.13515183606557377,4.6,P4_vs_P4,P4,conf_games_5_8,3.0,3.0,119.0,-3.0,3.0,119.0,-5.851965601965603,5.851965601965603,-0.7156019656019654,competitive_vs_competitive,1
401628428,2024,13,2024-11-24,Auburn,Texas A&M,43.0,41.0,0.349155625,0.2081898051948052,SEC,9.5,77.0,64.0,competitive,3.592233009708738,P4,Auburn,Texas A&M,home,7,conf_games_5_8,401628428,2024,13,2024-11-24,Texas A&M,Auburn,41.0,43.0,0.2081898051948052,0.349155625,SEC,17.0,64.0,77.0,competitive,-8.575221238938052,P4,Auburn,Texas A&M,away,7,conf_games_5_8,401628428,2024,13,2024-11-24,Auburn,Texas A&M,2.0,84.0,0.14096581980519482,-0.14096581980519482,-7.5,P4_vs_P4,P4,conf_games_5_8,13.0,13.0,141.0,-13.0,13.0,141.0,12.167454248646791,12.167454248646791,-4.982988229229314,competitive_vs_competitive,1
