outcome,outcome_col,feature_delta,stratum,n,partial_r,abs_partial_r,p_value,threshold,clears_threshold,direction
moneyline_squared_margin_variance,squared_spread_residual,off_line_yards_per_rush_delta,G5,850,-0.022544203418037072,0.022544203418037072,0.511575139819721,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_pts_per_opportunity_delta,G5,847,-0.018416692629420667,0.018416692629420667,0.5924840998080163,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_std_downs_delta,G5,850,-0.005625401603364794,0.005625401603364794,0.8699144325303535,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_pass_downs_delta,G5,850,0.008093109261081461,0.008093109261081461,0.8137358654405409,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_sack_rate_allowed_delta,G5,850,0.054497686535382436,0.054497686535382436,0.11235220152823933,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_rush_allowed_delta,G5,850,-0.0063052584870289955,0.0063052584870289955,0.8543589587170943,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_pass_allowed_delta,G5,850,-0.006320449500530014,0.006320449500530014,0.8540120018752563,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_std_downs_allowed_delta,G5,850,-0.019943244428880944,0.019943244428880944,0.561481352656714,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_rush_allowed_delta,G5,850,-0.02486267122759673,0.02486267122759673,0.46912074333923187,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_pass_allowed_delta,G5,850,0.005434414031939583,0.005434414031939583,0.8742936519333477,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_stuff_rate_allowed_delta,G5,850,0.013916956865018298,0.013916956865018298,0.6853539790499336,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_10_allowed_delta,G5,850,0.024856314221304934,0.024856314221304934,0.469234426953901,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_20_allowed_delta,G5,850,0.058870728887405875,0.058870728887405875,0.08628583202426805,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_pts_per_opportunity_allowed_delta,G5,847,0.018416692629420667,0.018416692629420667,0.5924840998080163,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_sack_rate_delta,G5,850,-0.054497686535382436,0.054497686535382436,0.11235220152823933,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_rush_delta,ACC,182,0.058890705031741215,0.058890705031741215,0.4297083546020582,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_delta,ACC,182,-0.012567107199922576,0.012567107199922576,0.8662858539783111,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_std_downs_delta,ACC,182,0.032269404411863954,0.032269404411863954,0.6654134599544161,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_downs_delta,ACC,182,-0.0076369250361459085,0.0076369250361459085,0.918503167042815,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_epa_rush_delta,ACC,182,-0.04338140221681596,0.04338140221681596,0.5609111680029266,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_epa_pass_delta,ACC,182,0.00929436742597584,0.00929436742597584,0.9008983043861326,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_10_delta,ACC,182,0.020807948459118663,0.020807948459118663,0.7803901345459341,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_20_delta,ACC,182,-0.09344487028058919,0.09344487028058919,0.2095870513397665,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_stuff_rate_delta,ACC,182,-0.09852997050011697,0.09852997050011697,0.18573366760551288,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_line_yards_per_rush_delta,ACC,182,0.06542920784012857,0.06542920784012857,0.3801893889362275,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_pts_per_opportunity_delta,ACC,182,-0.00853762014019053,0.00853762014019053,0.9089307798209122,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_std_downs_delta,ACC,182,-0.17729910128601226,0.17729910128601226,0.016646810737052677,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_pass_downs_delta,ACC,182,0.056045561942146854,0.056045561942146854,0.4523653765089635,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_sack_rate_allowed_delta,ACC,182,-0.03372207791978566,0.03372207791978566,0.651319555214361,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_rush_allowed_delta,ACC,182,-0.058890705031741215,0.058890705031741215,0.4297083546020582,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_pass_allowed_delta,ACC,182,0.012567107199922576,0.012567107199922576,0.8662858539783111,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_std_downs_allowed_delta,ACC,182,-0.032269404411863954,0.032269404411863954,0.6654134599544161,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_rush_allowed_delta,ACC,182,0.04338140221681596,0.04338140221681596,0.5609111680029266,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_epa_pass_allowed_delta,ACC,182,-0.00929436742597584,0.00929436742597584,0.9008983043861326,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_stuff_rate_allowed_delta,ACC,182,0.09852997050011697,0.09852997050011697,0.18573366760551288,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_10_allowed_delta,ACC,182,-0.020807948459118663,0.020807948459118663,0.7803901345459341,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_20_allowed_delta,ACC,182,0.09344487028058919,0.09344487028058919,0.2095870513397665,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_pts_per_opportunity_allowed_delta,ACC,182,0.00853762014019053,0.00853762014019053,0.9089307798209122,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_sack_rate_delta,ACC,182,0.03372207791978566,0.03372207791978566,0.651319555214361,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_rush_delta,American Athletic,160,-0.02600406819715387,0.02600406819715387,0.7441183274379953,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_delta,American Athletic,160,-0.06599297530237612,0.06599297530237612,0.40704120857613657,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_std_downs_delta,American Athletic,160,0.00039679882208871337,0.00039679882208871337,0.9960267121324486,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_downs_delta,American Athletic,160,-0.0577643958377309,0.0577643958377309,0.468117510830899,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_epa_rush_delta,American Athletic,160,0.0026870239801779633,0.0026870239801779633,0.9730988122150848,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_epa_pass_delta,American Athletic,160,-0.06975246443467034,0.06975246443467034,0.3807817255071917,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_10_delta,American Athletic,160,-0.15201473106981409,0.15201473106981409,0.054991667370413805,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_20_delta,American Athletic,160,-0.046339251680030676,0.046339251680030676,0.5606561459709257,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_stuff_rate_delta,American Athletic,160,-0.06313826786195138,0.06313826786195138,0.42767715648909127,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_line_yards_per_rush_delta,American Athletic,160,-0.03758210586619374,0.03758210586619374,0.6370555369251145,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_pts_per_opportunity_delta,American Athletic,160,0.04913601327332376,0.04913601327332376,0.5372172367608304,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_std_downs_delta,American Athletic,160,0.07054832714872149,0.07054832714872149,0.37535789298986494,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_pass_downs_delta,American Athletic,160,0.11526659158996452,0.11526659158996452,0.1466600690702533,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_sack_rate_allowed_delta,American Athletic,160,0.09358524865270401,0.09358524865270401,0.23916607090613823,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_rush_allowed_delta,American Athletic,160,0.02600406819715387,0.02600406819715387,0.7441183274379953,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_pass_allowed_delta,American Athletic,160,0.06599297530237612,0.06599297530237612,0.40704120857613657,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_std_downs_allowed_delta,American Athletic,160,-0.00039679882208871337,0.00039679882208871337,0.9960267121324486,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_rush_allowed_delta,American Athletic,160,-0.0026870239801779633,0.0026870239801779633,0.9730988122150848,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_pass_allowed_delta,American Athletic,160,0.06975246443467034,0.06975246443467034,0.3807817255071917,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_stuff_rate_allowed_delta,American Athletic,160,0.06313826786195138,0.06313826786195138,0.42767715648909127,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_10_allowed_delta,American Athletic,160,0.15201473106981409,0.15201473106981409,0.054991667370413805,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_20_allowed_delta,American Athletic,160,0.046339251680030676,0.046339251680030676,0.5606561459709257,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_pts_per_opportunity_allowed_delta,American Athletic,160,-0.04913601327332376,0.04913601327332376,0.5372172367608304,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_sack_rate_delta,American Athletic,160,-0.09358524865270401,0.09358524865270401,0.23916607090613823,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_rush_delta,Big 12,183,-0.03583824163851303,0.03583824163851303,0.6300592073278611,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_delta,Big 12,183,0.021692252636917438,0.021692252636917438,0.7706911907784237,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_std_downs_delta,Big 12,183,-0.05803291679055479,0.05803291679055479,0.4351946803847087,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_downs_delta,Big 12,183,0.06681114960049912,0.06681114960049912,0.36885722763024775,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_epa_rush_delta,Big 12,183,0.002207358996363505,0.002207358996363505,0.9763413835976905,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_epa_pass_delta,Big 12,183,0.09308274714002143,0.09308274714002143,0.2100984761512621,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_10_delta,Big 12,183,0.15988240379969665,0.15988240379969665,0.03062157735996824,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_20_delta,Big 12,183,-0.05314218654678424,0.05314218654678424,0.47493458382691306,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_stuff_rate_delta,Big 12,183,-0.04674261528791057,0.04674261528791057,0.5297857042528331,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_line_yards_per_rush_delta,Big 12,183,0.075949917183229,0.075949917183229,0.3068433385361508,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_pts_per_opportunity_delta,Big 12,182,-0.015267159279335085,0.015267159279335085,0.8379174145174636,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_std_downs_delta,Big 12,183,-0.011277761946235932,0.011277761946235932,0.8795638251592184,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_pass_downs_delta,Big 12,183,0.02898667002523117,0.02898667002523117,0.6968919817621991,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_sack_rate_allowed_delta,Big 12,183,0.2058340489347223,0.2058340489347223,0.00518373890198876,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_rush_allowed_delta,Big 12,183,0.03583824163851303,0.03583824163851303,0.6300592073278611,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_pass_allowed_delta,Big 12,183,-0.021692252636917438,0.021692252636917438,0.7706911907784237,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_std_downs_allowed_delta,Big 12,183,0.05803291679055479,0.05803291679055479,0.4351946803847087,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_epa_rush_allowed_delta,Big 12,183,-0.002207358996363505,0.002207358996363505,0.9763413835976905,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_pass_allowed_delta,Big 12,183,-0.09308274714002143,0.09308274714002143,0.2100984761512621,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_stuff_rate_allowed_delta,Big 12,183,0.04674261528791057,0.04674261528791057,0.5297857042528331,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_10_allowed_delta,Big 12,183,-0.15988240379969665,0.15988240379969665,0.03062157735996824,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_20_allowed_delta,Big 12,183,0.05314218654678424,0.05314218654678424,0.47493458382691306,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_pts_per_opportunity_allowed_delta,Big 12,182,0.015267159279335085,0.015267159279335085,0.8379174145174636,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_sack_rate_delta,Big 12,183,-0.2058340489347223,0.2058340489347223,0.00518373890198876,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_rush_delta,Big Ten,210,-0.05176440326472496,0.05176440326472496,0.4555704565455024,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_delta,Big Ten,210,0.14772435940192985,0.14772435940192985,0.0323786014255741,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_std_downs_delta,Big Ten,210,0.05445746219262411,0.05445746219262411,0.4324324380912954,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_downs_delta,Big Ten,210,0.08745990762462111,0.08745990762462111,0.20685171701233898,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_epa_rush_delta,Big Ten,210,-0.17387959411136744,0.17387959411136744,0.011603745608300242,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_epa_pass_delta,Big Ten,210,0.15786306041114276,0.15786306041114276,0.02211619404316013,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_10_delta,Big Ten,210,0.14377409304260866,0.14377409304260866,0.03735368040829756,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_20_delta,Big Ten,210,0.14874430165180802,0.14874430165180802,0.031189668268277692,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_stuff_rate_delta,Big Ten,210,0.1118411231330963,0.1118411231330963,0.1060656659633115,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_line_yards_per_rush_delta,Big Ten,210,-0.016959296975115744,0.016959296975115744,0.806987460324829,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_pts_per_opportunity_delta,Big Ten,207,0.06377706981140728,0.06377706981140728,0.3612606243173904,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_std_downs_delta,Big Ten,210,-0.1485137120050428,0.1485137120050428,0.03145515880898367,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_pass_downs_delta,Big Ten,210,-0.20856508209866756,0.20856508209866756,0.0023828531961172373,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_sack_rate_allowed_delta,Big Ten,210,0.048366552225487594,0.048366552225487594,0.4857260843127272,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_rush_allowed_delta,Big Ten,210,0.05176440326472496,0.05176440326472496,0.4555704565455024,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_pass_allowed_delta,Big Ten,210,-0.14772435940192985,0.14772435940192985,0.0323786014255741,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_std_downs_allowed_delta,Big Ten,210,-0.05445746219262411,0.05445746219262411,0.4324324380912954,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_rush_allowed_delta,Big Ten,210,0.17387959411136744,0.17387959411136744,0.011603745608300242,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_epa_pass_allowed_delta,Big Ten,210,-0.15786306041114276,0.15786306041114276,0.02211619404316013,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_stuff_rate_allowed_delta,Big Ten,210,-0.1118411231330963,0.1118411231330963,0.1060656659633115,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_10_allowed_delta,Big Ten,210,-0.14377409304260866,0.14377409304260866,0.03735368040829756,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_20_allowed_delta,Big Ten,210,-0.14874430165180802,0.14874430165180802,0.031189668268277692,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_pts_per_opportunity_allowed_delta,Big Ten,207,-0.06377706981140728,0.06377706981140728,0.3612606243173904,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_sack_rate_delta,Big Ten,210,-0.048366552225487594,0.048366552225487594,0.4857260843127272,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_rush_delta,Conference USA,122,-0.009657368153699587,0.009657368153699587,0.9159207791403265,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_delta,Conference USA,122,0.11607525592926818,0.11607525592926818,0.20294599623590556,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_std_downs_delta,Conference USA,122,0.1169417630312378,0.1169417630312378,0.19957157652178634,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_downs_delta,Conference USA,122,0.04892240807323357,0.04892240807323357,0.5925644975156276,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_epa_rush_delta,Conference USA,122,0.020614030154964776,0.020614030154964776,0.8216919189139646,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_epa_pass_delta,Conference USA,122,-0.0029993748148102045,0.0029993748148102045,0.9738434884485124,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_10_delta,Conference USA,122,0.0031454368690980485,0.0031454368690980485,0.9725702158403008,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_20_delta,Conference USA,122,-0.2299903840696258,0.2299903840696258,0.01082076370230341,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_stuff_rate_delta,Conference USA,122,0.06735878519762481,0.06735878519762481,0.46101242528005315,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_line_yards_per_rush_delta,Conference USA,122,0.013634695890605586,0.013634695890605586,0.8815088905799429,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_pts_per_opportunity_delta,Conference USA,121,-0.012282134537654574,0.012282134537654574,0.8936349502032509,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_std_downs_delta,Conference USA,122,0.009124614868935177,0.009124614868935177,0.9205434354738466,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_pass_downs_delta,Conference USA,122,0.09155036686531141,0.09155036686531141,0.315906718210469,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_sack_rate_allowed_delta,Conference USA,122,0.021774617349382373,0.021774617349382373,0.8118339289322795,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_rush_allowed_delta,Conference USA,122,0.009657368153699587,0.009657368153699587,0.9159207791403265,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_pass_allowed_delta,Conference USA,122,-0.11607525592926818,0.11607525592926818,0.20294599623590556,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_std_downs_allowed_delta,Conference USA,122,-0.1169417630312378,0.1169417630312378,0.19957157652178634,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_rush_allowed_delta,Conference USA,122,-0.020614030154964776,0.020614030154964776,0.8216919189139646,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_pass_allowed_delta,Conference USA,122,0.0029993748148102045,0.0029993748148102045,0.9738434884485124,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_stuff_rate_allowed_delta,Conference USA,122,-0.06735878519762481,0.06735878519762481,0.46101242528005315,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_10_allowed_delta,Conference USA,122,-0.0031454368690980485,0.0031454368690980485,0.9725702158403008,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_20_allowed_delta,Conference USA,122,0.2299903840696258,0.2299903840696258,0.01082076370230341,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_pts_per_opportunity_allowed_delta,Conference USA,121,0.012282134537654574,0.012282134537654574,0.8936349502032509,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_sack_rate_delta,Conference USA,122,-0.021774617349382373,0.021774617349382373,0.8118339289322795,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_rush_delta,Mid-American,145,-0.10035530436752658,0.10035530436752658,0.2297460327105803,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_delta,Mid-American,145,-0.10588105561217834,0.10588105561217834,0.20497374745603855,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_std_downs_delta,Mid-American,145,-0.09605301314690481,0.09605301314690481,0.2504404402532307,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_downs_delta,Mid-American,145,-0.0917081441417123,0.0917081441417123,0.2726116404193352,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_epa_rush_delta,Mid-American,145,0.05123581911392392,0.05123581911392392,0.5405223483979826,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_epa_pass_delta,Mid-American,145,-0.009509163967673824,0.009509163967673824,0.9096206812725836,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_10_delta,Mid-American,145,-0.010187433208599266,0.010187433208599266,0.9032044491798777,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_20_delta,Mid-American,145,0.041831777456559624,0.041831777456559624,0.6173706115412438,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_stuff_rate_delta,Mid-American,145,0.008328580594306557,0.008328580594306557,0.9208023430042191,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_line_yards_per_rush_delta,Mid-American,145,-0.06607391032891666,0.06607391032891666,0.42975419887038785,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_pts_per_opportunity_delta,Mid-American,145,-0.026650199680891527,0.026650199680891527,0.7503408787990619,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_std_downs_delta,Mid-American,145,-0.19910477958413497,0.19910477958413497,0.016355808791373636,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,rush_rate_pass_downs_delta,Mid-American,145,-0.1221222530687553,0.1221222530687553,0.14338479013446254,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_sack_rate_allowed_delta,Mid-American,145,0.15659238980885137,0.15659238980885137,0.05998242823003894,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_rush_allowed_delta,Mid-American,145,0.10035530436752658,0.10035530436752658,0.2297460327105803,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_pass_allowed_delta,Mid-American,145,0.10588105561217834,0.10588105561217834,0.20497374745603855,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_success_rate_std_downs_allowed_delta,Mid-American,145,0.09605301314690481,0.09605301314690481,0.2504404402532307,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,def_epa_rush_allowed_delta,Mid-American,145,-0.05123581911392392,0.05123581911392392,0.5405223483979826,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_epa_pass_allowed_delta,Mid-American,145,0.009509163967673824,0.009509163967673824,0.9096206812725836,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_stuff_rate_allowed_delta,Mid-American,145,-0.008328580594306557,0.008328580594306557,0.9208023430042191,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_10_allowed_delta,Mid-American,145,0.010187433208599266,0.010187433208599266,0.9032044491798777,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_explosive_rate_20_allowed_delta,Mid-American,145,-0.041831777456559624,0.041831777456559624,0.6173706115412438,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,def_pts_per_opportunity_allowed_delta,Mid-American,145,0.026650199680891527,0.026650199680891527,0.7503408787990619,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,def_sack_rate_delta,Mid-American,145,-0.15659238980885137,0.15659238980885137,0.05998242823003894,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_rush_delta,Mountain West,141,0.16137124962529958,0.16137124962529958,0.0559186706923,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_delta,Mountain West,141,0.023514152246357216,0.023514152246357216,0.7819583351869713,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_std_downs_delta,Mountain West,141,0.10532810233385351,0.10532810233385351,0.21385698768879485,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_success_rate_pass_downs_delta,Mountain West,141,0.2156298650711108,0.2156298650711108,0.010230078212108681,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_epa_rush_delta,Mountain West,141,0.09510578405219455,0.09510578405219455,0.2619429037178706,0.08,True,positive
moneyline_squared_margin_variance,squared_spread_residual,off_epa_pass_delta,Mountain West,141,-0.004497058910253579,0.004497058910253579,0.9577920333006822,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_10_delta,Mountain West,141,-0.0659496225852976,0.0659496225852976,0.43716830704092335,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_explosive_rate_20_delta,Mountain West,141,-0.11171303707396416,0.11171303707396416,0.18722164729954197,0.08,True,negative
moneyline_squared_margin_variance,squared_spread_residual,off_stuff_rate_delta,Mountain West,141,-0.06620634041051915,0.06620634041051915,0.4353820493306436,0.08,False,negative
moneyline_squared_margin_variance,squared_spread_residual,off_line_yards_per_rush_delta,Mountain West,141,0.015220925037191572,0.015220925037191572,0.8578277905900233,0.08,False,positive
moneyline_squared_margin_variance,squared_spread_residual,off_pts_per_opportunity_delta,Mountain West,140,-0.13399500853064095,0.13399500853064095,0.11448236424806973,0.08,True,negative
