outcome,outcome_col,feature_delta,stratum,n,partial_r,abs_partial_r,p_value,threshold,clears_threshold,direction,trajectory_bucket
spread,point_differential,def_explosive_rate_20_allowed_delta,Pac-12,34,0.04521382184950748,0.04521382184950748,0.799566551999376,0.08,False,positive,conf_games_2_4
spread,point_differential,def_pts_per_opportunity_allowed_delta,Pac-12,34,0.18294230352119964,0.18294230352119964,0.3003888683733531,0.08,True,positive,conf_games_2_4
spread,point_differential,def_sack_rate_delta,Pac-12,34,0.24172154536271256,0.24172154536271256,0.16842864818939007,0.08,True,positive,conf_games_2_4
spread,point_differential,off_success_rate_rush_delta,SEC,65,-0.0983279424331576,0.0983279424331576,0.4358298326424433,0.08,True,negative,conf_games_2_4
spread,point_differential,off_success_rate_pass_delta,SEC,65,0.2761085604252821,0.2761085604252821,0.025991533723476838,0.08,True,positive,conf_games_2_4
spread,point_differential,off_success_rate_std_downs_delta,SEC,65,-0.07121514072862356,0.07121514072862356,0.5729372872413855,0.08,False,negative,conf_games_2_4
spread,point_differential,off_success_rate_pass_downs_delta,SEC,65,0.16814369793150719,0.16814369793150719,0.1806132946779282,0.08,True,positive,conf_games_2_4
spread,point_differential,off_epa_rush_delta,SEC,65,-0.15131110227047267,0.15131110227047267,0.22890630558473338,0.08,True,negative,conf_games_2_4
spread,point_differential,off_epa_pass_delta,SEC,65,0.17230104891391965,0.17230104891391965,0.16991690431279835,0.08,True,positive,conf_games_2_4
spread,point_differential,off_explosive_rate_10_delta,SEC,65,-0.2452890561005109,0.2452890561005109,0.04890580583997942,0.08,True,negative,conf_games_2_4
spread,point_differential,off_explosive_rate_20_delta,SEC,65,-0.029908025040688166,0.029908025040688166,0.8130443563601883,0.08,False,negative,conf_games_2_4
spread,point_differential,off_stuff_rate_delta,SEC,65,-0.043516764429682386,0.043516764429682386,0.7306966386216912,0.08,False,negative,conf_games_2_4
spread,point_differential,off_line_yards_per_rush_delta,SEC,65,-0.10910030434899334,0.10910030434899334,0.3869761062087809,0.08,True,negative,conf_games_2_4
spread,point_differential,off_pts_per_opportunity_delta,SEC,65,0.2448004659222126,0.2448004659222126,0.04937200411589495,0.08,True,positive,conf_games_2_4
spread,point_differential,rush_rate_std_downs_delta,SEC,65,0.33896463948588285,0.33896463948588285,0.005743491180938389,0.08,True,positive,conf_games_2_4
spread,point_differential,rush_rate_pass_downs_delta,SEC,65,0.4127187597374721,0.4127187597374721,0.0006342087144039711,0.08,True,positive,conf_games_2_4
spread,point_differential,off_sack_rate_allowed_delta,SEC,65,-0.2167234165635583,0.2167234165635583,0.08290889333860725,0.08,True,negative,conf_games_2_4
spread,point_differential,def_success_rate_rush_allowed_delta,SEC,65,0.0983279424331576,0.0983279424331576,0.4358298326424433,0.08,True,positive,conf_games_2_4
spread,point_differential,def_success_rate_pass_allowed_delta,SEC,65,-0.2761085604252821,0.2761085604252821,0.025991533723476838,0.08,True,negative,conf_games_2_4
spread,point_differential,def_success_rate_std_downs_allowed_delta,SEC,65,0.07121514072862356,0.07121514072862356,0.5729372872413855,0.08,False,positive,conf_games_2_4
spread,point_differential,def_epa_rush_allowed_delta,SEC,65,0.15131110227047267,0.15131110227047267,0.22890630558473338,0.08,True,positive,conf_games_2_4
spread,point_differential,def_epa_pass_allowed_delta,SEC,65,-0.17230104891391965,0.17230104891391965,0.16991690431279835,0.08,True,negative,conf_games_2_4
spread,point_differential,def_stuff_rate_allowed_delta,SEC,65,0.043516764429682386,0.043516764429682386,0.7306966386216912,0.08,False,positive,conf_games_2_4
spread,point_differential,def_explosive_rate_10_allowed_delta,SEC,65,0.2452890561005109,0.2452890561005109,0.04890580583997942,0.08,True,positive,conf_games_2_4
spread,point_differential,def_explosive_rate_20_allowed_delta,SEC,65,0.029908025040688166,0.029908025040688166,0.8130443563601883,0.08,False,positive,conf_games_2_4
spread,point_differential,def_pts_per_opportunity_allowed_delta,SEC,65,-0.2448004659222126,0.2448004659222126,0.04937200411589495,0.08,True,negative,conf_games_2_4
spread,point_differential,def_sack_rate_delta,SEC,65,0.2167234165635583,0.2167234165635583,0.08290889333860725,0.08,True,positive,conf_games_2_4
spread,point_differential,off_success_rate_rush_delta,Sun Belt,67,-0.027873138953036038,0.027873138953036038,0.8228340504179775,0.08,False,negative,conf_games_2_4
spread,point_differential,off_success_rate_pass_delta,Sun Belt,67,0.26413211220296406,0.26413211220296406,0.03078476899604257,0.08,True,positive,conf_games_2_4
spread,point_differential,off_success_rate_std_downs_delta,Sun Belt,67,0.06241161718605903,0.06241161718605903,0.6158526637166631,0.08,False,positive,conf_games_2_4
spread,point_differential,off_success_rate_pass_downs_delta,Sun Belt,67,0.14848380199178626,0.14848380199178626,0.2304576765313285,0.08,True,positive,conf_games_2_4
spread,point_differential,off_epa_rush_delta,Sun Belt,67,-0.15827833270797112,0.15827833270797112,0.20080405997868536,0.08,True,negative,conf_games_2_4
spread,point_differential,off_epa_pass_delta,Sun Belt,67,0.11396838303436344,0.11396838303436344,0.35845524335003304,0.08,True,positive,conf_games_2_4
spread,point_differential,off_explosive_rate_10_delta,Sun Belt,67,0.08204621095721823,0.08204621095721823,0.5092198392859987,0.08,True,positive,conf_games_2_4
spread,point_differential,off_explosive_rate_20_delta,Sun Belt,67,-0.29512348881585876,0.29512348881585876,0.015329585961242904,0.08,True,negative,conf_games_2_4
spread,point_differential,off_stuff_rate_delta,Sun Belt,67,0.16059537326612214,0.16059537326612214,0.19420604453906204,0.08,True,positive,conf_games_2_4
spread,point_differential,off_line_yards_per_rush_delta,Sun Belt,67,-0.16852743237782386,0.16852743237782386,0.17279750479010364,0.08,True,negative,conf_games_2_4
spread,point_differential,off_pts_per_opportunity_delta,Sun Belt,66,0.14066635407214884,0.14066635407214884,0.259930074803407,0.08,True,positive,conf_games_2_4
spread,point_differential,rush_rate_std_downs_delta,Sun Belt,67,0.31126523697701597,0.31126523697701597,0.010350227273803345,0.08,True,positive,conf_games_2_4
spread,point_differential,rush_rate_pass_downs_delta,Sun Belt,67,0.06874290499910034,0.06874290499910034,0.5804343819943145,0.08,False,positive,conf_games_2_4
spread,point_differential,off_sack_rate_allowed_delta,Sun Belt,67,-0.23533069185887784,0.23533069185887784,0.05523387221550474,0.08,True,negative,conf_games_2_4
spread,point_differential,def_success_rate_rush_allowed_delta,Sun Belt,67,0.027873138953036038,0.027873138953036038,0.8228340504179775,0.08,False,positive,conf_games_2_4
spread,point_differential,def_success_rate_pass_allowed_delta,Sun Belt,67,-0.26413211220296406,0.26413211220296406,0.03078476899604257,0.08,True,negative,conf_games_2_4
spread,point_differential,def_success_rate_std_downs_allowed_delta,Sun Belt,67,-0.06241161718605903,0.06241161718605903,0.6158526637166631,0.08,False,negative,conf_games_2_4
spread,point_differential,def_epa_rush_allowed_delta,Sun Belt,67,0.15827833270797112,0.15827833270797112,0.20080405997868536,0.08,True,positive,conf_games_2_4
spread,point_differential,def_epa_pass_allowed_delta,Sun Belt,67,-0.11396838303436344,0.11396838303436344,0.35845524335003304,0.08,True,negative,conf_games_2_4
spread,point_differential,def_stuff_rate_allowed_delta,Sun Belt,67,-0.16059537326612214,0.16059537326612214,0.19420604453906204,0.08,True,negative,conf_games_2_4
spread,point_differential,def_explosive_rate_10_allowed_delta,Sun Belt,67,-0.08204621095721823,0.08204621095721823,0.5092198392859987,0.08,True,negative,conf_games_2_4
spread,point_differential,def_explosive_rate_20_allowed_delta,Sun Belt,67,0.29512348881585876,0.29512348881585876,0.015329585961242904,0.08,True,positive,conf_games_2_4
spread,point_differential,def_pts_per_opportunity_allowed_delta,Sun Belt,66,-0.14066635407214884,0.14066635407214884,0.259930074803407,0.08,True,negative,conf_games_2_4
spread,point_differential,def_sack_rate_delta,Sun Belt,67,0.23533069185887784,0.23533069185887784,0.05523387221550474,0.08,True,positive,conf_games_2_4
over_under,total_points,off_success_rate_rush_delta,Full,579,-0.038618902089209484,0.038618902089209484,0.3536140188743225,0.08,False,negative,conf_games_2_4
over_under,total_points,off_success_rate_pass_delta,Full,579,0.0037949252962879484,0.0037949252962879484,0.9273987712093039,0.08,False,positive,conf_games_2_4
over_under,total_points,off_success_rate_std_downs_delta,Full,579,-0.028254582130574107,0.028254582130574107,0.4974294800779471,0.08,False,negative,conf_games_2_4
over_under,total_points,off_success_rate_pass_downs_delta,Full,579,0.03439323370959346,0.03439323370959346,0.408781203760974,0.08,False,positive,conf_games_2_4
over_under,total_points,off_epa_rush_delta,Full,579,-0.041925269781370275,0.041925269781370275,0.3138933868800997,0.08,False,negative,conf_games_2_4
over_under,total_points,off_epa_pass_delta,Full,579,0.03211664900213837,0.03211664900213837,0.4405094649217603,0.08,False,positive,conf_games_2_4
over_under,total_points,off_explosive_rate_10_delta,Full,579,-0.07705611390611596,0.07705611390611596,0.06389594403502195,0.08,False,negative,conf_games_2_4
over_under,total_points,off_explosive_rate_20_delta,Full,579,-0.015054227447106775,0.015054227447106775,0.7177415560043924,0.08,False,negative,conf_games_2_4
over_under,total_points,off_stuff_rate_delta,Full,579,-0.016881705753613273,0.016881705753613273,0.6852087083301935,0.08,False,negative,conf_games_2_4
over_under,total_points,off_line_yards_per_rush_delta,Full,579,0.011593568063940048,0.011593568063940048,0.7807239082915614,0.08,False,positive,conf_games_2_4
over_under,total_points,off_pts_per_opportunity_delta,Full,576,0.031902725080729374,0.031902725080729374,0.4447500490636573,0.08,False,positive,conf_games_2_4
over_under,total_points,rush_rate_std_downs_delta,Full,579,-0.033724373127638776,0.033724373127638776,0.417959293519372,0.08,False,negative,conf_games_2_4
over_under,total_points,rush_rate_pass_downs_delta,Full,579,-0.03960310533892718,0.03960310533892718,0.3414722216845894,0.08,False,negative,conf_games_2_4
over_under,total_points,off_sack_rate_allowed_delta,Full,579,-0.005809687681918278,0.005809687681918278,0.889059629142197,0.08,False,negative,conf_games_2_4
over_under,total_points,def_success_rate_rush_allowed_delta,Full,579,0.038618902089209484,0.038618902089209484,0.3536140188743225,0.08,False,positive,conf_games_2_4
over_under,total_points,def_success_rate_pass_allowed_delta,Full,579,-0.0037949252962879484,0.0037949252962879484,0.9273987712093039,0.08,False,negative,conf_games_2_4
over_under,total_points,def_success_rate_std_downs_allowed_delta,Full,579,0.028254582130574107,0.028254582130574107,0.4974294800779471,0.08,False,positive,conf_games_2_4
over_under,total_points,def_epa_rush_allowed_delta,Full,579,0.041925269781370275,0.041925269781370275,0.3138933868800997,0.08,False,positive,conf_games_2_4
over_under,total_points,def_epa_pass_allowed_delta,Full,579,-0.03211664900213837,0.03211664900213837,0.4405094649217603,0.08,False,negative,conf_games_2_4
over_under,total_points,def_stuff_rate_allowed_delta,Full,579,0.016881705753613273,0.016881705753613273,0.6852087083301935,0.08,False,positive,conf_games_2_4
over_under,total_points,def_explosive_rate_10_allowed_delta,Full,579,0.07705611390611596,0.07705611390611596,0.06389594403502195,0.08,False,positive,conf_games_2_4
over_under,total_points,def_explosive_rate_20_allowed_delta,Full,579,0.015054227447106775,0.015054227447106775,0.7177415560043924,0.08,False,positive,conf_games_2_4
over_under,total_points,def_pts_per_opportunity_allowed_delta,Full,576,-0.031902725080729374,0.031902725080729374,0.4447500490636573,0.08,False,negative,conf_games_2_4
over_under,total_points,def_sack_rate_delta,Full,579,0.005809687681918278,0.005809687681918278,0.889059629142197,0.08,False,positive,conf_games_2_4
over_under,total_points,off_success_rate_rush_delta,P4,262,-0.044559493728002074,0.044559493728002074,0.47265461550189825,0.08,False,negative,conf_games_2_4
over_under,total_points,off_success_rate_pass_delta,P4,262,-0.0029307344700284926,0.0029307344700284926,0.9623447755373928,0.08,False,negative,conf_games_2_4
over_under,total_points,off_success_rate_std_downs_delta,P4,262,-0.03378699648969641,0.03378699648969641,0.5861450328684771,0.08,False,negative,conf_games_2_4
over_under,total_points,off_success_rate_pass_downs_delta,P4,262,-0.004616978016959244,0.004616978016959244,0.940711697300375,0.08,False,negative,conf_games_2_4
over_under,total_points,off_epa_rush_delta,P4,262,-0.08578306858691714,0.08578306858691714,0.16622551851516268,0.08,True,negative,conf_games_2_4
over_under,total_points,off_epa_pass_delta,P4,262,0.044488681992514614,0.044488681992514614,0.47335921528061337,0.08,False,positive,conf_games_2_4
over_under,total_points,off_explosive_rate_10_delta,P4,262,-0.0466122410311166,0.0466122410311166,0.4524805951362365,0.08,False,negative,conf_games_2_4
over_under,total_points,off_explosive_rate_20_delta,P4,262,-0.04790282345355131,0.04790282345355131,0.44004877526076674,0.08,False,negative,conf_games_2_4
over_under,total_points,off_stuff_rate_delta,P4,262,0.07898989926965617,0.07898989926965617,0.2025068265216049,0.08,False,positive,conf_games_2_4
over_under,total_points,off_line_yards_per_rush_delta,P4,262,-0.031822865310553825,0.031822865310553825,0.6081156948498984,0.08,False,negative,conf_games_2_4
over_under,total_points,off_pts_per_opportunity_delta,P4,261,0.07887432824457605,0.07887432824457605,0.2040429005287567,0.08,False,positive,conf_games_2_4
over_under,total_points,rush_rate_std_downs_delta,P4,262,-0.0381520916807475,0.0381520916807475,0.5386758108492778,0.08,False,negative,conf_games_2_4
over_under,total_points,rush_rate_pass_downs_delta,P4,262,-0.1077313182591928,0.1077313182591928,0.0817686701281541,0.08,True,negative,conf_games_2_4
over_under,total_points,off_sack_rate_allowed_delta,P4,262,0.05352396439294207,0.05352396439294207,0.3882269700989304,0.08,False,positive,conf_games_2_4
over_under,total_points,def_success_rate_rush_allowed_delta,P4,262,0.044559493728002074,0.044559493728002074,0.47265461550189825,0.08,False,positive,conf_games_2_4
over_under,total_points,def_success_rate_pass_allowed_delta,P4,262,0.0029307344700284926,0.0029307344700284926,0.9623447755373928,0.08,False,positive,conf_games_2_4
over_under,total_points,def_success_rate_std_downs_allowed_delta,P4,262,0.03378699648969641,0.03378699648969641,0.5861450328684771,0.08,False,positive,conf_games_2_4
over_under,total_points,def_epa_rush_allowed_delta,P4,262,0.08578306858691714,0.08578306858691714,0.16622551851516268,0.08,True,positive,conf_games_2_4
over_under,total_points,def_epa_pass_allowed_delta,P4,262,-0.044488681992514614,0.044488681992514614,0.47335921528061337,0.08,False,negative,conf_games_2_4
over_under,total_points,def_stuff_rate_allowed_delta,P4,262,-0.07898989926965617,0.07898989926965617,0.2025068265216049,0.08,False,negative,conf_games_2_4
over_under,total_points,def_explosive_rate_10_allowed_delta,P4,262,0.0466122410311166,0.0466122410311166,0.4524805951362365,0.08,False,positive,conf_games_2_4
over_under,total_points,def_explosive_rate_20_allowed_delta,P4,262,0.04790282345355131,0.04790282345355131,0.44004877526076674,0.08,False,positive,conf_games_2_4
over_under,total_points,def_pts_per_opportunity_allowed_delta,P4,261,-0.07887432824457605,0.07887432824457605,0.2040429005287567,0.08,False,negative,conf_games_2_4
over_under,total_points,def_sack_rate_delta,P4,262,-0.05352396439294207,0.05352396439294207,0.3882269700989304,0.08,False,negative,conf_games_2_4
over_under,total_points,off_success_rate_rush_delta,G5,317,-0.04078630369778198,0.04078630369778198,0.4693039972096514,0.08,False,negative,conf_games_2_4
over_under,total_points,off_success_rate_pass_delta,G5,317,0.007892560319856794,0.007892560319856794,0.8886836141623123,0.08,False,positive,conf_games_2_4
over_under,total_points,off_success_rate_std_downs_delta,G5,317,-0.016380825749376656,0.016380825749376656,0.7714187087808477,0.08,False,negative,conf_games_2_4
over_under,total_points,off_success_rate_pass_downs_delta,G5,317,0.05002981317581112,0.05002981317581112,0.3746522433819794,0.08,False,positive,conf_games_2_4
over_under,total_points,off_epa_rush_delta,G5,317,-0.016524184524561204,0.016524184524561204,0.7694743577267678,0.08,False,negative,conf_games_2_4
over_under,total_points,off_epa_pass_delta,G5,317,0.021398088399085437,0.021398088399085437,0.7043013365882719,0.08,False,positive,conf_games_2_4
over_under,total_points,off_explosive_rate_10_delta,G5,317,-0.10199351674331371,0.10199351674331371,0.06975455233875119,0.08,True,negative,conf_games_2_4
over_under,total_points,off_explosive_rate_20_delta,G5,317,0.004807671568123367,0.004807671568123367,0.932054289532836,0.08,False,positive,conf_games_2_4
over_under,total_points,off_stuff_rate_delta,G5,317,-0.08388760248990747,0.08388760248990747,0.1361443083720883,0.08,True,negative,conf_games_2_4
over_under,total_points,off_line_yards_per_rush_delta,G5,317,0.04230221163540547,0.04230221163540547,0.45293545526358164,0.08,False,positive,conf_games_2_4
over_under,total_points,off_pts_per_opportunity_delta,G5,315,-0.004036346858737109,0.004036346858737109,0.9431163832327555,0.08,False,negative,conf_games_2_4
over_under,total_points,rush_rate_std_downs_delta,G5,317,-0.03727891416609724,0.03727891416609724,0.508394220137776,0.08,False,negative,conf_games_2_4
over_under,total_points,rush_rate_pass_downs_delta,G5,317,0.00446371065073313,0.00446371065073313,0.9369049233520482,0.08,False,positive,conf_games_2_4
over_under,total_points,off_sack_rate_allowed_delta,G5,317,-0.05467739620076846,0.05467739620076846,0.3318552525440665,0.08,False,negative,conf_games_2_4
over_under,total_points,def_success_rate_rush_allowed_delta,G5,317,0.04078630369778198,0.04078630369778198,0.4693039972096514,0.08,False,positive,conf_games_2_4
over_under,total_points,def_success_rate_pass_allowed_delta,G5,317,-0.007892560319856794,0.007892560319856794,0.8886836141623123,0.08,False,negative,conf_games_2_4
over_under,total_points,def_success_rate_std_downs_allowed_delta,G5,317,0.016380825749376656,0.016380825749376656,0.7714187087808477,0.08,False,positive,conf_games_2_4
over_under,total_points,def_epa_rush_allowed_delta,G5,317,0.016524184524561204,0.016524184524561204,0.7694743577267678,0.08,False,positive,conf_games_2_4
over_under,total_points,def_epa_pass_allowed_delta,G5,317,-0.021398088399085437,0.021398088399085437,0.7043013365882719,0.08,False,negative,conf_games_2_4
over_under,total_points,def_stuff_rate_allowed_delta,G5,317,0.08388760248990747,0.08388760248990747,0.1361443083720883,0.08,True,positive,conf_games_2_4
over_under,total_points,def_explosive_rate_10_allowed_delta,G5,317,0.10199351674331371,0.10199351674331371,0.06975455233875119,0.08,True,positive,conf_games_2_4
over_under,total_points,def_explosive_rate_20_allowed_delta,G5,317,-0.004807671568123367,0.004807671568123367,0.932054289532836,0.08,False,negative,conf_games_2_4
over_under,total_points,def_pts_per_opportunity_allowed_delta,G5,315,0.004036346858737109,0.004036346858737109,0.9431163832327555,0.08,False,positive,conf_games_2_4
over_under,total_points,def_sack_rate_delta,G5,317,0.05467739620076846,0.05467739620076846,0.3318552525440665,0.08,False,positive,conf_games_2_4
over_under,total_points,off_success_rate_rush_delta,ACC,64,-0.10942729559546091,0.10942729559546091,0.38937381570310914,0.08,True,negative,conf_games_2_4
over_under,total_points,off_success_rate_pass_delta,ACC,64,0.01852476948749508,0.01852476948749508,0.8844821378070423,0.08,False,positive,conf_games_2_4
over_under,total_points,off_success_rate_std_downs_delta,ACC,64,-0.07286741812324701,0.07286741812324701,0.5671786218101916,0.08,False,negative,conf_games_2_4
over_under,total_points,off_success_rate_pass_downs_delta,ACC,64,-0.05146329036373301,0.05146329036373301,0.6863158744135424,0.08,False,negative,conf_games_2_4
over_under,total_points,off_epa_rush_delta,ACC,64,-0.19362223105552248,0.19362223105552248,0.12527685724387244,0.08,True,negative,conf_games_2_4
over_under,total_points,off_epa_pass_delta,ACC,64,0.24396164895815226,0.24396164895815226,0.05205360201271389,0.08,True,positive,conf_games_2_4
over_under,total_points,off_explosive_rate_10_delta,ACC,64,0.08334612601145633,0.08334612601145633,0.5126170027369141,0.08,True,positive,conf_games_2_4
over_under,total_points,off_explosive_rate_20_delta,ACC,64,0.1792211980401664,0.1792211980401664,0.15647904939726487,0.08,True,positive,conf_games_2_4
over_under,total_points,off_stuff_rate_delta,ACC,64,0.09709660972947899,0.09709660972947899,0.44530275771483063,0.08,True,positive,conf_games_2_4
over_under,total_points,off_line_yards_per_rush_delta,ACC,64,-0.14024009805656296,0.14024009805656296,0.26903761280649485,0.08,True,negative,conf_games_2_4
over_under,total_points,off_pts_per_opportunity_delta,ACC,64,-0.01786724072388881,0.01786724072388881,0.8885557961211651,0.08,False,negative,conf_games_2_4
over_under,total_points,rush_rate_std_downs_delta,ACC,64,-0.10971716188724816,0.10971716188724816,0.3881113757504077,0.08,True,negative,conf_games_2_4
over_under,total_points,rush_rate_pass_downs_delta,ACC,64,-0.32126573415677406,0.32126573415677406,0.009639970973604636,0.08,True,negative,conf_games_2_4
over_under,total_points,off_sack_rate_allowed_delta,ACC,64,0.11237962062739215,0.11237962062739215,0.3766298822514231,0.08,True,positive,conf_games_2_4
over_under,total_points,def_success_rate_rush_allowed_delta,ACC,64,0.10942729559546091,0.10942729559546091,0.38937381570310914,0.08,True,positive,conf_games_2_4
over_under,total_points,def_success_rate_pass_allowed_delta,ACC,64,-0.01852476948749508,0.01852476948749508,0.8844821378070423,0.08,False,negative,conf_games_2_4
over_under,total_points,def_success_rate_std_downs_allowed_delta,ACC,64,0.07286741812324701,0.07286741812324701,0.5671786218101916,0.08,False,positive,conf_games_2_4
over_under,total_points,def_epa_rush_allowed_delta,ACC,64,0.19362223105552248,0.19362223105552248,0.12527685724387244,0.08,True,positive,conf_games_2_4
over_under,total_points,def_epa_pass_allowed_delta,ACC,64,-0.24396164895815226,0.24396164895815226,0.05205360201271389,0.08,True,negative,conf_games_2_4
over_under,total_points,def_stuff_rate_allowed_delta,ACC,64,-0.09709660972947899,0.09709660972947899,0.44530275771483063,0.08,True,negative,conf_games_2_4
over_under,total_points,def_explosive_rate_10_allowed_delta,ACC,64,-0.08334612601145633,0.08334612601145633,0.5126170027369141,0.08,True,negative,conf_games_2_4
over_under,total_points,def_explosive_rate_20_allowed_delta,ACC,64,-0.1792211980401664,0.1792211980401664,0.15647904939726487,0.08,True,negative,conf_games_2_4
over_under,total_points,def_pts_per_opportunity_allowed_delta,ACC,64,0.01786724072388881,0.01786724072388881,0.8885557961211651,0.08,False,positive,conf_games_2_4
over_under,total_points,def_sack_rate_delta,ACC,64,-0.11237962062739215,0.11237962062739215,0.3766298822514231,0.08,True,negative,conf_games_2_4
over_under,total_points,off_success_rate_rush_delta,American Athletic,58,0.08238611543229726,0.08238611543229726,0.5386722116862107,0.08,True,positive,conf_games_2_4
over_under,total_points,off_success_rate_pass_delta,American Athletic,58,-0.18812884566858407,0.18812884566858407,0.1572971453975088,0.08,True,negative,conf_games_2_4
over_under,total_points,off_success_rate_std_downs_delta,American Athletic,58,0.08324642873238072,0.08324642873238072,0.5344255112175464,0.08,True,positive,conf_games_2_4
over_under,total_points,off_success_rate_pass_downs_delta,American Athletic,58,-0.16795329613628174,0.16795329613628174,0.20758851750557955,0.08,True,negative,conf_games_2_4
over_under,total_points,off_epa_rush_delta,American Athletic,58,0.1491791222236158,0.1491791222236158,0.2637163448621728,0.08,True,positive,conf_games_2_4
over_under,total_points,off_epa_pass_delta,American Athletic,58,-0.039347806931042735,0.039347806931042735,0.7693278311678605,0.08,False,negative,conf_games_2_4
over_under,total_points,off_explosive_rate_10_delta,American Athletic,58,-0.009635104892214273,0.009635104892214273,0.9427745704987721,0.08,False,negative,conf_games_2_4
over_under,total_points,off_explosive_rate_20_delta,American Athletic,58,0.18301417279445595,0.18301417279445595,0.16910076143118552,0.08,True,positive,conf_games_2_4
over_under,total_points,off_stuff_rate_delta,American Athletic,58,-0.024506657129472142,0.024506657129472142,0.8551105896160083,0.08,False,negative,conf_games_2_4
over_under,total_points,off_line_yards_per_rush_delta,American Athletic,58,0.11975122197005027,0.11975122197005027,0.3705877463812056,0.08,True,positive,conf_games_2_4
over_under,total_points,off_pts_per_opportunity_delta,American Athletic,58,-0.036824446890304036,0.036824446890304036,0.7837505574705143,0.08,False,negative,conf_games_2_4
over_under,total_points,rush_rate_std_downs_delta,American Athletic,58,0.06072195166193445,0.06072195166193445,0.6506956530132839,0.08,False,positive,conf_games_2_4
over_under,total_points,rush_rate_pass_downs_delta,American Athletic,58,0.0248117553145336,0.0248117553145336,0.8533265583721801,0.08,False,positive,conf_games_2_4
over_under,total_points,off_sack_rate_allowed_delta,American Athletic,58,0.08359364220427816,0.08359364220427816,0.5327162562084605,0.08,True,positive,conf_games_2_4
over_under,total_points,def_success_rate_rush_allowed_delta,American Athletic,58,-0.08238611543229726,0.08238611543229726,0.5386722116862107,0.08,True,negative,conf_games_2_4
over_under,total_points,def_success_rate_pass_allowed_delta,American Athletic,58,0.18812884566858407,0.18812884566858407,0.1572971453975088,0.08,True,positive,conf_games_2_4
over_under,total_points,def_success_rate_std_downs_allowed_delta,American Athletic,58,-0.08324642873238072,0.08324642873238072,0.5344255112175464,0.08,True,negative,conf_games_2_4
over_under,total_points,def_epa_rush_allowed_delta,American Athletic,58,-0.1491791222236158,0.1491791222236158,0.2637163448621728,0.08,True,negative,conf_games_2_4
over_under,total_points,def_epa_pass_allowed_delta,American Athletic,58,0.039347806931042735,0.039347806931042735,0.7693278311678605,0.08,False,positive,conf_games_2_4
over_under,total_points,def_stuff_rate_allowed_delta,American Athletic,58,0.024506657129472142,0.024506657129472142,0.8551105896160083,0.08,False,positive,conf_games_2_4
over_under,total_points,def_explosive_rate_10_allowed_delta,American Athletic,58,0.009635104892214273,0.009635104892214273,0.9427745704987721,0.08,False,positive,conf_games_2_4
over_under,total_points,def_explosive_rate_20_allowed_delta,American Athletic,58,-0.18301417279445595,0.18301417279445595,0.16910076143118552,0.08,True,negative,conf_games_2_4
over_under,total_points,def_pts_per_opportunity_allowed_delta,American Athletic,58,0.036824446890304036,0.036824446890304036,0.7837505574705143,0.08,False,positive,conf_games_2_4
over_under,total_points,def_sack_rate_delta,American Athletic,58,-0.08359364220427816,0.08359364220427816,0.5327162562084605,0.08,True,negative,conf_games_2_4
over_under,total_points,off_success_rate_rush_delta,Big 12,63,0.06482418988387226,0.06482418988387226,0.6137315412359943,0.08,False,positive,conf_games_2_4
over_under,total_points,off_success_rate_pass_delta,Big 12,63,0.07647919129199837,0.07647919129199837,0.5513405801842869,0.08,False,positive,conf_games_2_4
over_under,total_points,off_success_rate_std_downs_delta,Big 12,63,0.08651571850923279,0.08651571850923279,0.5001765590681905,0.08,True,positive,conf_games_2_4
over_under,total_points,off_success_rate_pass_downs_delta,Big 12,63,0.04621998362872749,0.04621998362872749,0.7190672041186094,0.08,False,positive,conf_games_2_4
over_under,total_points,off_epa_rush_delta,Big 12,63,-0.07639236567107686,0.07639236567107686,0.5517938973662454,0.08,False,negative,conf_games_2_4
over_under,total_points,off_epa_pass_delta,Big 12,63,0.058959373450055946,0.058959373450055946,0.6462313056033991,0.08,False,positive,conf_games_2_4
over_under,total_points,off_explosive_rate_10_delta,Big 12,63,-0.12686206691347762,0.12686206691347762,0.321791575906979,0.08,True,negative,conf_games_2_4
over_under,total_points,off_explosive_rate_20_delta,Big 12,63,-0.25238644757953294,0.25238644757953294,0.04598028142821036,0.08,True,negative,conf_games_2_4
over_under,total_points,off_stuff_rate_delta,Big 12,63,0.16595527289434694,0.16595527289434694,0.1936398365889992,0.08,True,positive,conf_games_2_4
over_under,total_points,off_line_yards_per_rush_delta,Big 12,63,-0.09180594620398562,0.09180594620398562,0.4742331109693565,0.08,True,negative,conf_games_2_4
over_under,total_points,off_pts_per_opportunity_delta,Big 12,62,0.13768003164255063,0.13768003164255063,0.28591621224679215,0.08,True,positive,conf_games_2_4
over_under,total_points,rush_rate_std_downs_delta,Big 12,63,0.0943656588968261,0.0943656588968261,0.4619441194543257,0.08,True,positive,conf_games_2_4
over_under,total_points,rush_rate_pass_downs_delta,Big 12,63,-0.1765605225706693,0.1765605225706693,0.1662835312574026,0.08,True,negative,conf_games_2_4
over_under,total_points,off_sack_rate_allowed_delta,Big 12,63,-0.012587670752149671,0.012587670752149671,0.9220000616749556,0.08,False,negative,conf_games_2_4
over_under,total_points,def_success_rate_rush_allowed_delta,Big 12,63,-0.06482418988387226,0.06482418988387226,0.6137315412359943,0.08,False,negative,conf_games_2_4
